value	birth	sign	section_start	section_value	section_pairs	j	side
39375643328	7575014143	A	7575011308	39375641910	18082	1417	U
39375643331	7575014149	A	7575011308	39375641910	18082	1420	U
39375643334	7575014155	A	7575011308	39375641910	18082	1423	U
39375643337	7575014161	A	7575011308	39375641910	18082	1426	U
39375643340	7575014167	A	7575011308	39375641910	18082	1429	U
39375643343	7575014173	A	7575011308	39375641910	18082	1432	U
39375643346	7575014179	A	7575011308	39375641910	18082	1435	U
39375643349	7575014185	A	7575011308	39375641910	18082	1438	U
39375643352	7575014191	A	7575011308	39375641910	18082	1441	U
39375643355	7575014197	A	7575011308	39375641910	18082	1444	U
39375643358	7575014203	A	7575011308	39375641910	18082	1447	U
39375643361	7575014209	A	7575011308	39375641910	18082	1450	U
39375643364	7575014215	A	7575011308	39375641910	18082	1453	U
39375643367	7575014221	A	7575011308	39375641910	18082	1456	U
39375643370	7575014227	A	7575011308	39375641910	18082	1459	U
39375643373	7575014233	A	7575011308	39375641910	18082	1462	U
39375643376	7575014239	A	7575011308	39375641910	18082	1465	U
39375643379	7575014245	A	7575011308	39375641910	18082	1468	U
39375643382	7575014251	A	7575011308	39375641910	18082	1471	U
39375643385	7575014257	A	7575011308	39375641910	18082	1474	U
39375643388	7575014263	A	7575011308	39375641910	18082	1477	U
39375643391	7575014269	A	7575011308	39375641910	18082	1480	U
39375643394	7575014275	A	7575011308	39375641910	18082	1483	U
39375643397	7575014281	A	7575011308	39375641910	18082	1486	U
39375643400	7575014287	A	7575011308	39375641910	18082	1489	U
39375643403	7575014293	A	7575011308	39375641910	18082	1492	U
39375643406	7575014299	A	7575011308	39375641910	18082	1495	U
39375643409	7575014305	A	7575011308	39375641910	18082	1498	U
39375643412	7575014311	A	7575011308	39375641910	18082	1501	U
39375643415	7575014317	A	7575011308	39375641910	18082	1504	U
39375643418	7575014323	A	7575011308	39375641910	18082	1507	U
39375643421	7575014329	A	7575011308	39375641910	18082	1510	U
39375643424	7575014335	A	7575011308	39375641910	18082	1513	U
39375643427	7575014341	A	7575011308	39375641910	18082	1516	U
39375643430	7575014347	A	7575011308	39375641910	18082	1519	U
39375643433	7575014353	A	7575011308	39375641910	18082	1522	U
39375643436	7575014359	A	7575011308	39375641910	18082	1525	U
39375643439	7575014365	A	7575011308	39375641910	18082	1528	U
39375643442	7575014371	A	7575011308	39375641910	18082	1531	U
39375643445	7575014377	A	7575011308	39375641910	18082	1534	U
39375643448	7575014383	A	7575011308	39375641910	18082	1537	U
39375643451	7575014389	A	7575011308	39375641910	18082	1540	U
39375643454	7575014395	A	7575011308	39375641910	18082	1543	U
39375643457	7575014401	A	7575011308	39375641910	18082	1546	U
39375643460	7575014407	A	7575011308	39375641910	18082	1549	U
39375643463	7575014413	A	7575011308	39375641910	18082	1552	U
39375643466	7575014419	A	7575011308	39375641910	18082	1555	U
39375643469	7575014425	A	7575011308	39375641910	18082	1558	U
39375643472	7575014431	A	7575011308	39375641910	18082	1561	U
39375643475	7575014437	A	7575011308	39375641910	18082	1564	U
39375643478	7575014443	A	7575011308	39375641910	18082	1567	U
39375643481	7575014449	A	7575011308	39375641910	18082	1570	U
39375643484	7575014455	A	7575011308	39375641910	18082	1573	U
39375643487	7575014461	A	7575011308	39375641910	18082	1576	U
39375643490	7575014467	A	7575011308	39375641910	18082	1579	U
39375643493	7575014473	A	7575011308	39375641910	18082	1582	U
39375643496	7575014479	A	7575011308	39375641910	18082	1585	U
39375643499	7575014485	A	7575011308	39375641910	18082	1588	U
39375643502	7575014491	A	7575011308	39375641910	18082	1591	U
39375643505	7575014497	A	7575011308	39375641910	18082	1594	U
39375643508	7575014503	A	7575011308	39375641910	18082	1597	U
39375643511	7575014509	A	7575011308	39375641910	18082	1600	U
39375643514	7575014515	A	7575011308	39375641910	18082	1603	U
39375643517	7575014521	A	7575011308	39375641910	18082	1606	U
39375643520	7575014527	A	7575011308	39375641910	18082	1609	U
39375643523	7575014533	A	7575011308	39375641910	18082	1612	U
39375643526	7575014539	A	7575011308	39375641910	18082	1615	U
39375643529	7575014545	A	7575011308	39375641910	18082	1618	U
39375643532	7575014551	A	7575011308	39375641910	18082	1621	U
39375643535	7575014557	A	7575011308	39375641910	18082	1624	U
39375643538	7575014563	A	7575011308	39375641910	18082	1627	U
39375643541	7575014569	A	7575011308	39375641910	18082	1630	U
39375643544	7575014575	A	7575011308	39375641910	18082	1633	U
39375643547	7575014581	A	7575011308	39375641910	18082	1636	U
39375643550	7575014587	A	7575011308	39375641910	18082	1639	U
39375643553	7575014593	A	7575011308	39375641910	18082	1642	U
39375643556	7575014599	A	7575011308	39375641910	18082	1645	U
39375643559	7575014605	A	7575011308	39375641910	18082	1648	U
39375643562	7575014611	A	7575011308	39375641910	18082	1651	U
39375643565	7575014617	A	7575011308	39375641910	18082	1654	U
39375643568	7575014623	A	7575011308	39375641910	18082	1657	U
39375643571	7575014629	A	7575011308	39375641910	18082	1660	U
39375643574	7575014635	A	7575011308	39375641910	18082	1663	U
39375643577	7575014641	A	7575011308	39375641910	18082	1666	U
39375643580	7575014647	A	7575011308	39375641910	18082	1669	U
39375643583	7575014653	A	7575011308	39375641910	18082	1672	U
39375643586	7575014659	A	7575011308	39375641910	18082	1675	U
39375643589	7575014665	A	7575011308	39375641910	18082	1678	U
39375643592	7575014671	A	7575011308	39375641910	18082	1681	U
39375643595	7575014677	A	7575011308	39375641910	18082	1684	U
39375643598	7575014683	A	7575011308	39375641910	18082	1687	U
39375643601	7575014689	A	7575011308	39375641910	18082	1690	U
39375643604	7575014695	A	7575011308	39375641910	18082	1693	U
39375643607	7575014701	A	7575011308	39375641910	18082	1696	U
39375643610	7575014707	A	7575011308	39375641910	18082	1699	U
39375643613	7575014713	A	7575011308	39375641910	18082	1702	U
39375643616	7575014719	A	7575011308	39375641910	18082	1705	U
39375643619	7575014725	A	7575011308	39375641910	18082	1708	U
39375643622	7575014731	A	7575011308	39375641910	18082	1711	U
39375643625	7575014737	A	7575011308	39375641910	18082	1714	U
39375643628	7575014743	A	7575011308	39375641910	18082	1717	U
39375643631	7575014749	A	7575011308	39375641910	18082	1720	U
39375643634	7575014755	A	7575011308	39375641910	18082	1723	U
39375643637	7575014761	A	7575011308	39375641910	18082	1726	U
39375643640	7575014767	A	7575011308	39375641910	18082	1729	U
39375643643	7575014773	A	7575011308	39375641910	18082	1732	U
39375643646	7575014779	A	7575011308	39375641910	18082	1735	U
39375643649	7575014785	A	7575011308	39375641910	18082	1738	U
39375643652	7575014791	A	7575011308	39375641910	18082	1741	U
39375643655	7575014797	A	7575011308	39375641910	18082	1744	U
39375643658	7575014803	A	7575011308	39375641910	18082	1747	U
39375643661	7575014809	A	7575011308	39375641910	18082	1750	U
39375643664	7575014815	A	7575011308	39375641910	18082	1753	U
39375643667	7575014821	A	7575011308	39375641910	18082	1756	U
39375643670	7575014827	A	7575011308	39375641910	18082	1759	U
39375643673	7575014833	A	7575011308	39375641910	18082	1762	U
39375643676	7575014839	A	7575011308	39375641910	18082	1765	U
39375643679	7575014845	A	7575011308	39375641910	18082	1768	U
39375643682	7575014851	A	7575011308	39375641910	18082	1771	U
39375643685	7575014857	A	7575011308	39375641910	18082	1774	U
39375643688	7575014863	A	7575011308	39375641910	18082	1777	U
39375643691	7575014869	A	7575011308	39375641910	18082	1780	U
39375643694	7575014875	A	7575011308	39375641910	18082	1783	U
39375643697	7575014881	A	7575011308	39375641910	18082	1786	U
39375643700	7575014887	A	7575011308	39375641910	18082	1789	U
39375643703	7575014893	A	7575011308	39375641910	18082	1792	U
39375643706	7575014899	A	7575011308	39375641910	18082	1795	U
39375643709	7575014905	A	7575011308	39375641910	18082	1798	U
39375643712	7575014911	A	7575011308	39375641910	18082	1801	U
39375643715	7575014917	A	7575011308	39375641910	18082	1804	U
39375643718	7575014923	A	7575011308	39375641910	18082	1807	U
39375643721	7575014929	A	7575011308	39375641910	18082	1810	U
39375643724	7575014935	A	7575011308	39375641910	18082	1813	U
39375643727	7575014941	A	7575011308	39375641910	18082	1816	U
39375643730	7575014947	A	7575011308	39375641910	18082	1819	U
39375643733	7575014953	A	7575011308	39375641910	18082	1822	U
39375643736	7575014959	A	7575011308	39375641910	18082	1825	U
39375643739	7575014965	A	7575011308	39375641910	18082	1828	U
39375643742	7575014971	A	7575011308	39375641910	18082	1831	U
39375643745	7575014977	A	7575011308	39375641910	18082	1834	U
39375643748	7575014983	A	7575011308	39375641910	18082	1837	U
39375643751	7575014989	A	7575011308	39375641910	18082	1840	U
39375643754	7575014995	A	7575011308	39375641910	18082	1843	U
39375643757	7575015001	A	7575011308	39375641910	18082	1846	U
39375643760	7575015007	A	7575011308	39375641910	18082	1849	U
39375643763	7575015013	A	7575011308	39375641910	18082	1852	U
39375643766	7575015019	A	7575011308	39375641910	18082	1855	U
39375643769	7575015025	A	7575011308	39375641910	18082	1858	U
39375643772	7575015031	A	7575011308	39375641910	18082	1861	U
39375643775	7575015037	A	7575011308	39375641910	18082	1864	U
39375643778	7575015043	A	7575011308	39375641910	18082	1867	U
39375643781	7575015049	A	7575011308	39375641910	18082	1870	U
39375643784	7575015055	A	7575011308	39375641910	18082	1873	U
39375643787	7575015061	A	7575011308	39375641910	18082	1876	U
39375643790	7575015067	A	7575011308	39375641910	18082	1879	U
39375643793	7575015073	A	7575011308	39375641910	18082	1882	U
39375643796	7575015079	A	7575011308	39375641910	18082	1885	U
39375643799	7575015085	A	7575011308	39375641910	18082	1888	U
39375643802	7575015091	A	7575011308	39375641910	18082	1891	U
39375643805	7575015097	A	7575011308	39375641910	18082	1894	U
39375643808	7575015103	A	7575011308	39375641910	18082	1897	U
39375643811	7575015109	A	7575011308	39375641910	18082	1900	U
39375643814	7575015115	A	7575011308	39375641910	18082	1903	U
39375643817	7575015121	A	7575011308	39375641910	18082	1906	U
39375643820	7575015127	A	7575011308	39375641910	18082	1909	U
39375643823	7575015133	A	7575011308	39375641910	18082	1912	U
39375643826	7575015139	A	7575011308	39375641910	18082	1915	U
39375643829	7575015145	A	7575011308	39375641910	18082	1918	U
39375643832	7575015151	A	7575011308	39375641910	18082	1921	U
39375643835	7575015157	A	7575011308	39375641910	18082	1924	U
39375643838	7575015163	A	7575011308	39375641910	18082	1927	U
39375643841	7575015169	A	7575011308	39375641910	18082	1930	U
39375643844	7575015175	A	7575011308	39375641910	18082	1933	U
39375643847	7575015181	A	7575011308	39375641910	18082	1936	U
39375643850	7575015187	A	7575011308	39375641910	18082	1939	U
39375643853	7575015193	A	7575011308	39375641910	18082	1942	U
39375643856	7575015199	A	7575011308	39375641910	18082	1945	U
39375643859	7575015205	A	7575011308	39375641910	18082	1948	U
39375643862	7575015211	A	7575011308	39375641910	18082	1951	U
39375643865	7575015217	A	7575011308	39375641910	18082	1954	U
39375643868	7575015223	A	7575011308	39375641910	18082	1957	U
39375643871	7575015229	A	7575011308	39375641910	18082	1960	U
39375643874	7575015235	A	7575011308	39375641910	18082	1963	U
39375643877	7575015241	A	7575011308	39375641910	18082	1966	U
39375643880	7575015247	A	7575011308	39375641910	18082	1969	U
39375643883	7575015253	A	7575011308	39375641910	18082	1972	U
39375643886	7575015259	A	7575011308	39375641910	18082	1975	U
39375643889	7575015265	A	7575011308	39375641910	18082	1978	U
39375643892	7575015271	A	7575011308	39375641910	18082	1981	U
39375643895	7575015277	A	7575011308	39375641910	18082	1984	U
39375643898	7575015283	A	7575011308	39375641910	18082	1987	U
39375643901	7575015289	A	7575011308	39375641910	18082	1990	U
39375643904	7575015295	A	7575011308	39375641910	18082	1993	U
39375643907	7575015301	A	7575011308	39375641910	18082	1996	U
39375643910	7575015307	A	7575011308	39375641910	18082	1999	U
39375643913	7575015313	A	7575011308	39375641910	18082	2002	U
39375643916	7575015319	A	7575011308	39375641910	18082	2005	U
39375643919	7575015325	A	7575011308	39375641910	18082	2008	U
39375643922	7575015331	A	7575011308	39375641910	18082	2011	U
39375643925	7575015337	A	7575011308	39375641910	18082	2014	U
39375643928	7575015343	A	7575011308	39375641910	18082	2017	U
39375643931	7575015349	A	7575011308	39375641910	18082	2020	U
39375643934	7575015355	A	7575011308	39375641910	18082	2023	U
39375643937	7575015361	A	7575011308	39375641910	18082	2026	U
39375643940	7575015367	A	7575011308	39375641910	18082	2029	U
39375643943	7575015373	A	7575011308	39375641910	18082	2032	U
39375643946	7575015379	A	7575011308	39375641910	18082	2035	U
39375643949	7575015385	A	7575011308	39375641910	18082	2038	U
39375643952	7575015391	A	7575011308	39375641910	18082	2041	U
39375643955	7575015397	A	7575011308	39375641910	18082	2044	U
39375643958	7575015403	A	7575011308	39375641910	18082	2047	U
39375643961	7575015409	A	7575011308	39375641910	18082	2050	U
39375643964	7575015415	A	7575011308	39375641910	18082	2053	U
39375643967	7575015421	A	7575011308	39375641910	18082	2056	U
39375643970	7575015427	A	7575011308	39375641910	18082	2059	U
39375643973	7575015433	A	7575011308	39375641910	18082	2062	U
39375643976	7575015439	A	7575011308	39375641910	18082	2065	U
39375643979	7575015445	A	7575011308	39375641910	18082	2068	U
39375643982	7575015451	A	7575011308	39375641910	18082	2071	U
39375643985	7575015457	A	7575011308	39375641910	18082	2074	U
39375643988	7575015463	A	7575011308	39375641910	18082	2077	U
39375643991	7575015469	A	7575011308	39375641910	18082	2080	U
39375643994	7575015475	A	7575011308	39375641910	18082	2083	U
39375643997	7575015481	A	7575011308	39375641910	18082	2086	U
39375644000	7575015487	A	7575011308	39375641910	18082	2089	U
39375644003	7575015493	A	7575011308	39375641910	18082	2092	U
39375644006	7575015499	A	7575011308	39375641910	18082	2095	U
39375644009	7575015505	A	7575011308	39375641910	18082	2098	U
39375644012	7575015511	A	7575011308	39375641910	18082	2101	U
39375644015	7575015517	A	7575011308	39375641910	18082	2104	U
39375644018	7575015523	A	7575011308	39375641910	18082	2107	U
39375644021	7575015529	A	7575011308	39375641910	18082	2110	U
39375644024	7575015535	A	7575011308	39375641910	18082	2113	U
39375644027	7575015541	A	7575011308	39375641910	18082	2116	U
39375644030	7575015547	A	7575011308	39375641910	18082	2119	U
39375644033	7575015553	A	7575011308	39375641910	18082	2122	U
39375644036	7575015559	A	7575011308	39375641910	18082	2125	U
39375644039	7575015565	A	7575011308	39375641910	18082	2128	U
39375644042	7575015571	A	7575011308	39375641910	18082	2131	U
39375644045	7575015577	A	7575011308	39375641910	18082	2134	U
39375644048	7575015583	A	7575011308	39375641910	18082	2137	U
39375644051	7575015589	A	7575011308	39375641910	18082	2140	U
39375644054	7575015595	A	7575011308	39375641910	18082	2143	U
39375644057	7575015601	A	7575011308	39375641910	18082	2146	U
39375644060	7575015607	A	7575011308	39375641910	18082	2149	U
39375644063	7575015613	A	7575011308	39375641910	18082	2152	U
39375644066	7575015619	A	7575011308	39375641910	18082	2155	U
39375644069	7575015625	A	7575011308	39375641910	18082	2158	U
39375644072	7575015631	A	7575011308	39375641910	18082	2161	U
39375644075	7575015637	A	7575011308	39375641910	18082	2164	U
39375644078	7575015643	A	7575011308	39375641910	18082	2167	U
39375644081	7575015649	A	7575011308	39375641910	18082	2170	U
39375644084	7575015655	A	7575011308	39375641910	18082	2173	U
39375644087	7575015661	A	7575011308	39375641910	18082	2176	U
39375644090	7575015667	A	7575011308	39375641910	18082	2179	U
39375644093	7575015673	A	7575011308	39375641910	18082	2182	U
39375644096	7575015679	A	7575011308	39375641910	18082	2185	U
39375644099	7575015685	A	7575011308	39375641910	18082	2188	U
39375644102	7575015691	A	7575011308	39375641910	18082	2191	U
39375644105	7575015697	A	7575011308	39375641910	18082	2194	U
39375644108	7575015703	A	7575011308	39375641910	18082	2197	U
39375644111	7575015709	A	7575011308	39375641910	18082	2200	U
39375644114	7575015715	A	7575011308	39375641910	18082	2203	U
39375644117	7575015721	A	7575011308	39375641910	18082	2206	U
39375644120	7575015727	A	7575011308	39375641910	18082	2209	U
39375644123	7575015733	A	7575011308	39375641910	18082	2212	U
39375644126	7575015739	A	7575011308	39375641910	18082	2215	U
